projectId,query,url,catg,subcatg,clics,impressions,position,ctr,entity,score,GSC_score,TA_score
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,microondas,35.53,25.45,29.48
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,motor,31.34,25.45,27.81
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,ocio,26.45,25.45,25.84
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,purificador de aire,40.4,25.45,31.42
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,refrigeración,32.78,25.45,28.38
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,refrigerador,74.1,25.45,44.9
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,servicio de atención al cliente,25.64,25.45,25.52
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,impacto ambiental,27.69,25.45,26.34
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,información,28.19,25.45,26.55
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,ingeniería eléctrica,74.2,25.45,44.9
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,inversión,37.78,25.45,30.4
